Sample	posterior	likelihood	prior	treeLikelihood.2	treeLikelihood.3	Tree.height	Tree.treeLength	treeLikelihood.1	clockRate	gammaShape.1	TrNfreqParameter.1.1	TrNfreqParameter.1.2	TrNfreqParameter.1.3	TrNfreqParameter.1.4	RateAC-Standard_TrN.1	RateAG-Standard_TrN.1	RateAT-Standard_TrN.1	RateCG-Standard_TrN.1	RateCT-Standard_TrN.1	RateGT-Standard_TrN.1	mutationRate.1	TrNfreqParameter.2.1	TrNfreqParameter.2.2	TrNfreqParameter.2.3	TrNfreqParameter.2.4	RateAC-Standard_TrN.2	RateAG-Standard_TrN.2	RateAT-Standard_TrN.2	RateCG-Standard_TrN.2	RateCT-Standard_TrN.2	RateGT-Standard_TrN.2	mutationRate.2	gammaShape.2	TrNfreqParameter.3.1	TrNfreqParameter.3.2	TrNfreqParameter.3.3	TrNfreqParameter.3.4	RateAC-Standard_TrN.3	RateAG-Standard_TrN.3	RateAT-Standard_TrN.3	RateCG-Standard_TrN.3	RateCT-Standard_TrN.3	RateGT-Standard_TrN.3	mutationRate.3	gammaShape.3	popSize	CoalescentConstant	
10	-5242.2350991717285	-4802.236830969787	-439.9982682019421	-595.1373804447293	-3446.209264719536	151.96745787000037	1297.8617913510743	-760.8901858055214	1.2908673242099802	0.12825905917346422	0.31796745698907175	0.17876161862120216	0.25149345001330203	0.25177747437642406	0.11614908383047712	2.758855803742488	0.11614908383047712	0.11614908383047712	2.776547860935597	0.11614908383047712	7.308524471867353E-4	0.3832576671875058	0.20068805517668906	0.16780513940846303	0.24824913822734232	0.04334858591878492	2.6630113778190534	0.04334858591878492	0.04334858591878492	3.1635942785058155	0.04334858591878492	4.3913399157111035E-4	0.1	0.29476511570112024	0.2018463417012005	0.18754903311429813	0.31583950948338085	0.1837708063698298	2.0218668687918133	0.1837708063698298	0.1837708063698298	3.243049905728865	0.1837708063698298	0.0018300135612421544	1.2193421779176965	108.44446304594759	-433.8644287842438	
11	-5242.2350991717285	-4802.236830969787	-439.9982682019421	-595.1373804447293	-3446.209264719536	151.96745787000037	1297.8617913510743	-760.8901858055214	1.2908673242099802	0.12825905917346422	0.31796745698907175	0.17876161862120216	0.25149345001330203	0.25177747437642406	0.11614908383047712	2.758855803742488	0.11614908383047712	0.11614908383047712	2.776547860935597	0.11614908383047712	7.308524471867353E-4	0.3832576671875058	0.20068805517668906	0.16780513940846303	0.24824913822734232	0.04334858591878492	2.6630113778190534	0.04334858591878492	0.04334858591878492	3.1635942785058155	0.04334858591878492	4.3913399157111035E-4	0.1	0.29476511570112024	0.2018463417012005	0.18754903311429813	0.31583950948338085	0.1837708063698298	2.0218668687918133	0.1837708063698298	0.1837708063698298	3.243049905728865	0.1837708063698298	0.0018300135612421544	1.2193421779176965	108.44446304594759	-433.8644287842438	
12	-5238.320851340602	-4800.855950098242	-437.4649012423599	-597.6495217748029	-3442.5250146019516	172.7275605532502	1294.4577162200208	-760.6814137214872	1.3411167763121599	0.12825905917346422	0.30051444747348943	0.19033247492743527	0.2530779405181284	0.2560751370809471	0.2646325739410057	2.1628423884433117	0.2646325739410057	0.2646325739410057	2.77862731579266	0.2646325739410057	7.308524471867353E-4	0.38053305028567463	0.2062097568040856	0.15255469986048847	0.2607024930497514	0.02177716355323859	2.75261099712598	0.02177716355323859	0.02177716355323859	3.1602803486610744	0.02177716355323859	4.3913399157111035E-4	0.1	0.2882279875269861	0.21634098175757527	0.19157071906149203	0.3038603116539464	0.17002185049201796	2.2183718016692016	0.17002185049201796	0.17002185049201796	3.1015407963627233	0.17002185049201796	0.0018300135612421544	1.1048187115815575	116.2599018463799	-431.37599525359155	
13	-5238.320851340602	-4800.855950098242	-437.4649012423599	-597.6495217748029	-3442.5250146019516	172.7275605532502	1294.4577162200208	-760.6814137214872	1.3411167763121599	0.12825905917346422	0.30051444747348943	0.19033247492743527	0.2530779405181284	0.2560751370809471	0.2646325739410057	2.1628423884433117	0.2646325739410057	0.2646325739410057	2.77862731579266	0.2646325739410057	7.308524471867353E-4	0.38053305028567463	0.2062097568040856	0.15255469986048847	0.2607024930497514	0.02177716355323859	2.75261099712598	0.02177716355323859	0.02177716355323859	3.1602803486610744	0.02177716355323859	4.3913399157111035E-4	0.1	0.2882279875269861	0.21634098175757527	0.19157071906149203	0.3038603116539464	0.17002185049201796	2.2183718016692016	0.17002185049201796	0.17002185049201796	3.1015407963627233	0.17002185049201796	0.0018300135612421544	1.1048187115815575	116.2599018463799	-431.37599525359155	
14	-5238.320851340602	-4800.855950098242	-437.4649012423599	-597.6495217748029	-3442.5250146019516	172.7275605532502	1294.4577162200208	-760.6814137214872	1.3411167763121599	0.12825905917346422	0.30051444747348943	0.19033247492743527	0.2530779405181284	0.2560751370809471	0.2646325739410057	2.1628423884433117	0.2646325739410057	0.2646325739410057	2.77862731579266	0.2646325739410057	7.308524471867353E-4	0.38053305028567463	0.2062097568040856	0.15255469986048847	0.2607024930497514	0.02177716355323859	2.75261099712598	0.02177716355323859	0.02177716355323859	3.1602803486610744	0.02177716355323859	4.3913399157111035E-4	0.1	0.2882279875269861	0.21634098175757527	0.19157071906149203	0.3038603116539464	0.17002185049201796	2.2183718016692016	0.17002185049201796	0.17002185049201796	3.1015407963627233	0.17002185049201796	0.0018300135612421544	1.1048187115815575	116.2599018463799	-431.37599525359155	
15	-5246.49533530619	-4799.749452204464	-446.7458831017254	-601.6616383064802	-3434.606632716477	178.00730568913806	1400.125710975528	-763.4811811815073	1.308631196268125	0.11031969378076185	0.3210232125317119	0.20226887068384972	0.24887121962177317	0.2278366971626654	0.10655947771825083	3.219612692849511	0.10655947771825083	0.10655947771825083	2.3541493962774793	0.10655947771825083	7.308524471867353E-4	0.4266409333476238	0.172234712149473	0.1426528297876173	0.2584715247152861	0.09136125827633418	2.058431574114909	0.09136125827633418	0.09136125827633418	3.5761233927797633	0.09136125827633418	4.3913399157111035E-4	0.1	0.296460713406332	0.19623281245608623	0.1769970819929767	0.3303093921446044	0.17214840569952797	2.3249591576512127	0.17214840569952797	0.17214840569952797	2.986447219550673	0.17214840569952797	0.0018300135612421544	1.238498240058526	118.62821820975523	-440.52107078205313	
16	-5246.49533530619	-4799.749452204464	-446.7458831017254	-601.6616383064802	-3434.606632716477	178.00730568913806	1400.125710975528	-763.4811811815073	1.308631196268125	0.11031969378076185	0.3210232125317119	0.20226887068384972	0.24887121962177317	0.2278366971626654	0.10655947771825083	3.219612692849511	0.10655947771825083	0.10655947771825083	2.3541493962774793	0.10655947771825083	7.308524471867353E-4	0.4266409333476238	0.172234712149473	0.1426528297876173	0.2584715247152861	0.09136125827633418	2.058431574114909	0.09136125827633418	0.09136125827633418	3.5761233927797633	0.09136125827633418	4.3913399157111035E-4	0.1	0.296460713406332	0.19623281245608623	0.1769970819929767	0.3303093921446044	0.17214840569952797	2.3249591576512127	0.17214840569952797	0.17214840569952797	2.986447219550673	0.17214840569952797	0.0018300135612421544	1.238498240058526	118.62821820975523	-440.52107078205313	
17	-5236.528989059334	-4797.995236908604	-438.53375215073027	-597.2806777074245	-3433.0424894666553	179.50248615365444	1317.5867809223769	-767.6720697345247	1.3533694030231365	0.10498245055212829	0.3818171906998876	0.18150036209236062	0.2349372866199428	0.2017451605878092	0.1949403653345323	2.7207091736609432	0.1949403653345323	0.1949403653345323	2.49952936500092	0.1949403653345323	7.308524471867353E-4	0.36136291612751237	0.20203336598191307	0.1745367189732292	0.26206699891734553	0.07247141671924359	2.4571346858248173	0.07247141671924359	0.07247141671924359	3.252979647298217	0.07247141671924359	4.3913399157111035E-4	0.1	0.2663125546870429	0.2336045044911786	0.1883296431487714	0.31175329767300686	0.1873122730434583	2.48705179656445	0.1873122730434583	0.1873122730434583	2.7636991112617153	0.1873122730434583	0.0018300135612421544	1.0583368156502153	121.21750906809916	-432.4728463570684	
18	-5220.95015745568	-4795.617783782077	-425.33237367360243	-596.3952665616258	-3439.149328303209	160.9334368980041	1170.3330563365648	-760.0731889172422	1.4064839860198297	0.10498245055212829	0.3477428353123976	0.17709714052416087	0.23751769330221023	0.2376423308612315	0.20506843625884805	2.7674075409450842	0.20506843625884805	0.20506843625884805	2.412318714019517	0.20506843625884805	7.308524471867353E-4	0.38011038233226024	0.19248795116932063	0.18037075389679966	0.24703091260161977	0.0501291267340227	2.7672547026428247	0.0501291267340227	0.0501291267340227	3.032228790421093	0.0501291267340227	4.3913399157111035E-4	0.1	0.2944226566672003	0.21210684941475474	0.1955422474866925	0.29792824643135213	0.19597748055741093	2.309841019858366	0.19597748055741093	0.19597748055741093	2.906249057911989	0.19597748055741093	0.0018300135612421544	1.2193421779176965	90.34878785541694	-419.40437144428375	
19	-5224.95269667783	-4793.783082657954	-431.169614019876	-595.1353447598252	-3439.4745721501686	142.37736921758906	1173.5644857452605	-759.1731657479595	1.4064839860198297	0.10498245055212829	0.3438035460107715	0.1862210854071123	0.23751769330221023	0.2324576752799062	0.17269920710038128	2.800493468673155	0.17269920710038128	0.17269920710038128	2.508709702925313	0.17269920710038128	7.308524471867353E-4	0.38625610220161194	0.2042358273823048	0.16836976335026194	0.24113830706582157	0.05146819874943864	2.8341352298834304	0.05146819874943864	0.05146819874943864	2.9599919751188235	0.05146819874943864	4.3913399157111035E-4	0.1	0.2958150665142723	0.21210684941475474	0.1955422474866925	0.2965358365842801	0.18090663624956166	2.4693931554064625	0.18090663624956166	0.18090663624956166	2.8069802995952893	0.18090663624956166	0.0018300135612421544	1.2193421779176965	85.48470295326301	-425.2969519442975	
20	-5218.085805852335	-4793.0167825993285	-425.0690232530071	-597.3334404861022	-3433.822985477369	157.66479751552527	1180.145384204796	-761.8603566358578	1.4276188145150555	0.10498245055212829	0.35663105213675533	0.16570775661670706	0.25357530690517915	0.22408588434135862	0.21407441090177953	2.6470796236560616	0.21407441090177953	0.21407441090177953	2.4966227327368133	0.21407441090177953	7.308524471867353E-4	0.40945451911263203	0.1517282787777848	0.16821611721143398	0.2706010848981494	0.051669446019990926	2.8524657363275714	0.051669446019990926	0.051669446019990926	2.9408564795924734	0.051669446019990926	4.3913399157111035E-4	0.1	0.30322050885473173	0.19812769946647812	0.1775249364768716	0.3211268552019183	0.18774401880684743	2.1792911332975606	0.18774401880684743	0.18774401880684743	3.0697327914750487	0.18774401880684743	0.0018300135612421544	1.551595728508882	99.03380685796509	-418.7169837986899	
21	-5204.6284691506135	-4790.961557032762	-413.6669121178509	-593.149416472424	-3440.947847505193	136.83537673210202	1041.1896843578131	-756.8642930551457	1.476337594296657	0.10498245055212829	0.3328209275239467	0.17111429799550457	0.26430191261934616	0.23176286186120268	0.14241783420734155	2.2892843581277758	0.14241783420734155	0.14241783420734155	3.1410443050428505	0.14241783420734155	7.308524471867353E-4	0.3883164054826896	0.19818228839398438	0.14596837569346846	0.2675329304298579	0.014342965923057642	2.5431887460193936	0.014342965923057642	0.014342965923057642	3.3994393902883844	0.014342965923057642	4.3913399157111035E-4	0.1	0.30850959072741113	0.2046998170356205	0.1878188726128837	0.29897171962408436	0.19907559599893762	2.154826796390596	0.19907559599893762	0.19907559599893762	3.0488708196136525	0.19907559599893762	0.0018300135612421544	1.2193421779176965	78.55696852331751	-407.87876341412266	
22	-5203.4102421545285	-4790.118770914021	-413.29147124050724	-596.1978776244091	-3433.4376480514825	123.27492848068418	1000.7857385511468	-760.4832452381299	1.6438839886076915	0.10498245055212829	0.35605332881991136	0.1742730051289769	0.2508979171073051	0.21877574894380675	0.1731279698545489	2.477758964156308	0.1731279698545489	0.1731279698545489	2.8297291564254894	0.1731279698545489	7.308524471867353E-4	0.42375470548626926	0.16658374500690906	0.14691231389073128	0.2627492356160906	0.03920313914663914	2.538259638832767	0.03920313914663914	0.03920313914663914	3.3049278045806845	0.03920313914663914	4.3913399157111035E-4	0.1	0.3030138691412521	0.2096160423511042	0.19842803150889451	0.288942056998749	0.1824442354046815	2.0855361500561536	0.1824442354046815	0.1824442354046815	3.1846869083251197	0.1824442354046815	0.0018300135612421544	1.2193421779176965	80.17304545023747	-407.48295924529924	
23	-5218.474027707007	-4787.228462077461	-431.2455656295464	-597.9293524654461	-3430.2173764145964	172.7749548107223	1296.8395433625087	-759.0817331974179	1.3905400171103277	0.10498245055212829	0.350647344906206	0.18742708633223804	0.24656676490232746	0.2153588038592285	0.19123642135400926	2.5068820079439793	0.19123642135400926	0.19123642135400926	2.728172306639976	0.19123642135400926	7.308524471867353E-4	0.3985725249998958	0.19289039411072945	0.14769970488878725	0.2608373760005879	0.009926915695751094	2.791706366057262	0.009926915695751094	0.009926915695751094	3.1685859711597426	0.009926915695751094	4.3913399157111035E-4	0.1	0.3073785099581801	0.22238310221723467	0.16871522804995898	0.30152315977462624	0.1725683538765223	2.4091516974399934	0.1725683538765223	0.1725683538765223	2.9005748870539168	0.1725683538765223	0.0018300135612421544	1.2193421779176965	98.44534692015955	-425.2317394604891	
