Sample	posterior	likelihood	prior	treeLikelihood.2	treeLikelihood.3	Tree.height	Tree.treeLength	treeLikelihood.1	clockRate	gammaShape.1	TrNfreqParameter.1.1	TrNfreqParameter.1.2	TrNfreqParameter.1.3	TrNfreqParameter.1.4	RateAC-Standard_TrN.1	RateAG-Standard_TrN.1	RateAT-Standard_TrN.1	RateCG-Standard_TrN.1	RateCT-Standard_TrN.1	RateGT-Standard_TrN.1	mutationRate.1	TrNfreqParameter.2.1	TrNfreqParameter.2.2	TrNfreqParameter.2.3	TrNfreqParameter.2.4	RateAC-Standard_TrN.2	RateAG-Standard_TrN.2	RateAT-Standard_TrN.2	RateCG-Standard_TrN.2	RateCT-Standard_TrN.2	RateGT-Standard_TrN.2	mutationRate.2	gammaShape.2	TrNfreqParameter.3.1	TrNfreqParameter.3.2	TrNfreqParameter.3.3	TrNfreqParameter.3.4	RateAC-Standard_TrN.3	RateAG-Standard_TrN.3	RateAT-Standard_TrN.3	RateCG-Standard_TrN.3	RateCT-Standard_TrN.3	RateGT-Standard_TrN.3	mutationRate.3	gammaShape.3	popSize	CoalescentConstant	
10	-5262.044220576516	-4805.799611837088	-456.2446087394273	-596.2979442175917	-3441.7772454725136	180.31444264047443	1507.7910553046272	-767.7244221469833	1.1745045525659608	0.11031969378076185	0.2882910954383828	0.21597614641609633	0.24016552592513524	0.2555672322203858	0.10266992012865521	3.6790455833269395	0.10266992012865521	0.10266992012865521	1.9102747361584347	0.10266992012865521	7.308524471867353E-4	0.3852779147372481	0.18484066434791369	0.14791287119297744	0.2819685497218603	0.010383713693349512	1.9432790150194688	0.010383713693349512	0.010383713693349512	4.015186130207142	0.010383713693349512	4.3913399157111035E-4	0.1	0.26167835184827815	0.19775800076632988	0.21675694526820594	0.32380670211718565	0.19307787005025256	2.023875419452496	0.19307787005025256	0.19307787005025256	3.2038131003464914	0.19307787005025256	0.0018300135612421544	1.694763223648467	114.61560501061565	-449.5979418576105	
11	-5262.044220576516	-4805.799611837088	-456.2446087394273	-596.2979442175917	-3441.7772454725136	180.31444264047443	1507.7910553046272	-767.7244221469833	1.1745045525659608	0.11031969378076185	0.2882910954383828	0.21597614641609633	0.24016552592513524	0.2555672322203858	0.10266992012865521	3.6790455833269395	0.10266992012865521	0.10266992012865521	1.9102747361584347	0.10266992012865521	7.308524471867353E-4	0.3852779147372481	0.18484066434791369	0.14791287119297744	0.2819685497218603	0.010383713693349512	1.9432790150194688	0.010383713693349512	0.010383713693349512	4.015186130207142	0.010383713693349512	4.3913399157111035E-4	0.1	0.26167835184827815	0.19775800076632988	0.21675694526820594	0.32380670211718565	0.19307787005025256	2.023875419452496	0.19307787005025256	0.19307787005025256	3.2038131003464914	0.19307787005025256	0.0018300135612421544	1.694763223648467	114.61560501061565	-449.5979418576105	
12	-5254.213293501584	-4804.771766000215	-449.44152750136885	-600.5927864927586	-3435.197629402063	201.90007934967315	1497.4156074732057	-768.9813501053942	1.1745045525659608	0.11031969378076185	0.2882910954383828	0.21187377112667613	0.2515598254013204	0.24827530803362086	0.13703870344539365	3.6004009863841344	0.13703870344539365	0.13703870344539365	1.851444199834286	0.13703870344539365	7.308524471867353E-4	0.39568753802460993	0.17770342022316735	0.1324462367998852	0.2941628049523371	0.0283748858668408	1.8713143263255037	0.0283748858668408	0.0283748858668408	4.015186130207142	0.0283748858668408	4.3913399157111035E-4	0.1	0.25978362509741876	0.19745507318550698	0.21164069297760948	0.33112060873946436	0.14719375241174643	2.1764977634038227	0.14719375241174643	0.14719375241174643	3.234727226949189	0.14719375241174643	0.0018300135612421544	1.694763223648467	124.30228615912955	-442.7137281933223	
13	-5254.213293501584	-4804.771766000215	-449.44152750136885	-600.5927864927586	-3435.197629402063	201.90007934967315	1497.4156074732057	-768.9813501053942	1.1745045525659608	0.11031969378076185	0.2882910954383828	0.21187377112667613	0.2515598254013204	0.24827530803362086	0.13703870344539365	3.6004009863841344	0.13703870344539365	0.13703870344539365	1.851444199834286	0.13703870344539365	7.308524471867353E-4	0.39568753802460993	0.17770342022316735	0.1324462367998852	0.2941628049523371	0.0283748858668408	1.8713143263255037	0.0283748858668408	0.0283748858668408	4.015186130207142	0.0283748858668408	4.3913399157111035E-4	0.1	0.25978362509741876	0.19745507318550698	0.21164069297760948	0.33112060873946436	0.14719375241174643	2.1764977634038227	0.14719375241174643	0.14719375241174643	3.234727226949189	0.14719375241174643	0.0018300135612421544	1.694763223648467	124.30228615912955	-442.7137281933223	
14	-5254.270551476247	-4803.870070126901	-450.4004813493468	-600.0001533490409	-3436.867408797376	203.92700541666437	1510.309216235849	-767.002507980484	1.2086571943850548	0.11031969378076185	0.284268878799356	0.2202181679667282	0.2406194765423282	0.2548934766915878	0.13910690392109604	3.5040513654992482	0.13910690392109604	0.13910690392109604	1.939521018816363	0.13910690392109604	7.308524471867353E-4	0.38970768460478783	0.17770342022316735	0.13616406836219566	0.2964248268098488	0.01682617209344244	1.8713143263255037	0.01682617209344244	0.01682617209344244	4.061380985300735	0.01682617209344244	4.3913399157111035E-4	0.1	0.25978362509741876	0.19603195673578505	0.2302127665591231	0.31397165160767265	0.1719416192480899	2.0560444387375814	0.1719416192480899	0.1719416192480899	3.2561890842700567	0.1719416192480899	0.0018300135612421544	1.694763223648467	138.0617589985282	-443.5676973178968	
15	-5254.270551476247	-4803.870070126901	-450.4004813493468	-600.0001533490409	-3436.867408797376	203.92700541666437	1510.309216235849	-767.002507980484	1.2086571943850548	0.11031969378076185	0.284268878799356	0.2202181679667282	0.2406194765423282	0.2548934766915878	0.13910690392109604	3.5040513654992482	0.13910690392109604	0.13910690392109604	1.939521018816363	0.13910690392109604	7.308524471867353E-4	0.38970768460478783	0.17770342022316735	0.13616406836219566	0.2964248268098488	0.01682617209344244	1.8713143263255037	0.01682617209344244	0.01682617209344244	4.061380985300735	0.01682617209344244	4.3913399157111035E-4	0.1	0.25978362509741876	0.19603195673578505	0.2302127665591231	0.31397165160767265	0.1719416192480899	2.0560444387375814	0.1719416192480899	0.1719416192480899	3.2561890842700567	0.1719416192480899	0.0018300135612421544	1.694763223648467	138.0617589985282	-443.5676973178968	
16	-5254.270551476247	-4803.870070126901	-450.4004813493468	-600.0001533490409	-3436.867408797376	203.92700541666437	1510.309216235849	-767.002507980484	1.2086571943850548	0.11031969378076185	0.284268878799356	0.2202181679667282	0.2406194765423282	0.2548934766915878	0.13910690392109604	3.5040513654992482	0.13910690392109604	0.13910690392109604	1.939521018816363	0.13910690392109604	7.308524471867353E-4	0.38970768460478783	0.17770342022316735	0.13616406836219566	0.2964248268098488	0.01682617209344244	1.8713143263255037	0.01682617209344244	0.01682617209344244	4.061380985300735	0.01682617209344244	4.3913399157111035E-4	0.1	0.25978362509741876	0.19603195673578505	0.2302127665591231	0.31397165160767265	0.1719416192480899	2.0560444387375814	0.1719416192480899	0.1719416192480899	3.2561890842700567	0.1719416192480899	0.0018300135612421544	1.694763223648467	138.0617589985282	-443.5676973178968	
17	-5262.442685498894	-4803.547473779413	-458.8952117194809	-600.9041065477004	-3436.608039062696	189.70590804163388	1576.5066671273753	-766.0353281690163	1.2086571943850548	0.11031969378076185	0.2921304506105715	0.2202181679667282	0.23432511686496615	0.2533262645577343	0.17312486718642223	3.5876968726365766	0.17312486718642223	0.17312486718642223	1.7198036586177299	0.17312486718642223	7.308524471867353E-4	0.40498085815498136	0.17770342022316735	0.12089089481200214	0.2964248268098488	0.017722446659192335	1.8677292280625042	0.017722446659192335	0.017722446659192335	4.061380985300735	0.017722446659192335	4.3913399157111035E-4	0.1	0.26161656861852556	0.2132150509184201	0.22515239798050182	0.3000159824825521	0.1769075049355484	2.0041012299679455	0.1769075049355484	0.1769075049355484	3.2882687502898587	0.1769075049355484	0.0018300135612421544	1.694763223648467	118.28825100738248	-452.2170043512371	
18	-5243.70070769148	-4803.494379852296	-440.20632783918325	-597.7827192387001	-3441.4521637838902	177.75491448652286	1360.623478668658	-764.2594968297063	1.2800776338595066	0.11031969378076185	0.3239487689502376	0.17945656812955835	0.22547737888590744	0.27111728403429675	0.15303685139869916	3.4065663958969767	0.15303685139869916	0.15303685139869916	1.9812861985082215	0.15303685139869916	7.308524471867353E-4	0.4156036829634878	0.1715474385647351	0.15888969150570795	0.253959186966069	0.02361933479496425	2.416681174100128	0.02361933479496425	0.02361933479496425	3.4888414867200237	0.02361933479496425	4.3913399157111035E-4	0.1	0.2998731023596236	0.2106934540370197	0.19614326432427426	0.29329017927908196	0.17509339895684786	2.219956009076545	0.17509339895684786	0.17509339895684786	3.0796703950960613	0.17509339895684786	0.0018300135612421544	1.1805690921681373	124.10384401333211	-433.99432038637593	
19	-5243.70070769148	-4803.494379852296	-440.20632783918325	-597.7827192387001	-3441.4521637838902	177.75491448652286	1360.623478668658	-764.2594968297063	1.2800776338595066	0.11031969378076185	0.3239487689502376	0.17945656812955835	0.22547737888590744	0.27111728403429675	0.15303685139869916	3.4065663958969767	0.15303685139869916	0.15303685139869916	1.9812861985082215	0.15303685139869916	7.308524471867353E-4	0.4156036829634878	0.1715474385647351	0.15888969150570795	0.253959186966069	0.02361933479496425	2.416681174100128	0.02361933479496425	0.02361933479496425	3.4888414867200237	0.02361933479496425	4.3913399157111035E-4	0.1	0.2998731023596236	0.2106934540370197	0.19614326432427426	0.29329017927908196	0.17509339895684786	2.219956009076545	0.17509339895684786	0.17509339895684786	3.0796703950960613	0.17509339895684786	0.0018300135612421544	1.1805690921681373	124.10384401333211	-433.99432038637593	
20	-5241.619188183013	-4798.9115579782365	-442.70763020477654	-594.6973564087635	-3441.717774394505	156.91947981940055	1305.4464336286492	-762.4964271749681	1.3216213116930278	0.11031969378076185	0.32775978327856375	0.1609940400874094	0.22701654690396442	0.2842296297300626	0.1927218476945717	2.9646554762367363	0.1927218476945717	0.1927218476945717	2.264457132984971	0.1927218476945717	7.308524471867353E-4	0.42230255652709126	0.20035801810707518	0.1582489202389718	0.21909050512686168	0.004809983625661762	2.685087029396099	0.004809983625661762	0.004809983625661762	3.2956730361012627	0.004809983625661762	4.3913399157111035E-4	0.1	0.32579234749726294	0.2084583340672876	0.16976885495877234	0.29598046347667667	0.19212946163414035	2.4135946789114913	0.19212946163414035	0.19212946163414035	2.8178874745519447	0.19212946163414035	0.0018300135612421544	1.1635216709167713	107.7769391256653	-436.6537251272563	
21	-5236.568194052694	-4792.418709434201	-444.14948461849195	-600.8860013065773	-3429.2366821688547	184.9052838416769	1414.6264225610475	-762.2960259587692	1.2024613353885918	0.11031969378076185	0.29915156070665294	0.17062927628404276	0.2604437918470626	0.2697753711622418	0.12242258753219759	3.1509635083952876	0.12242258753219759	0.12242258753219759	2.359346141475916	0.12242258753219759	7.308524471867353E-4	0.4133224550312167	0.24993409299888053	0.1334194041206517	0.20332404784925123	0.012325005204958515	2.1247375019147285	0.012325005204958515	0.012325005204958515	3.825962477265446	0.012325005204958515	4.3913399157111035E-4	0.1	0.3145284218038859	0.19489541985809933	0.17948038476060635	0.311095773577408	0.18115759510197868	2.3564058044272724	0.18115759510197868	0.18115759510197868	2.91896381516481	0.18115759510197868	0.0018300135612421544	1.1635216709167713	116.58956249104016	-438.016983499399	
22	-5236.568194052694	-4792.418709434201	-444.14948461849195	-600.8860013065773	-3429.2366821688547	184.9052838416769	1414.6264225610475	-762.2960259587692	1.2024613353885918	0.11031969378076185	0.29915156070665294	0.17062927628404276	0.2604437918470626	0.2697753711622418	0.12242258753219759	3.1509635083952876	0.12242258753219759	0.12242258753219759	2.359346141475916	0.12242258753219759	7.308524471867353E-4	0.4133224550312167	0.24993409299888053	0.1334194041206517	0.20332404784925123	0.012325005204958515	2.1247375019147285	0.012325005204958515	0.012325005204958515	3.825962477265446	0.012325005204958515	4.3913399157111035E-4	0.1	0.3145284218038859	0.19489541985809933	0.17948038476060635	0.311095773577408	0.18115759510197868	2.3564058044272724	0.18115759510197868	0.18115759510197868	2.91896381516481	0.18115759510197868	0.0018300135612421544	1.1635216709167713	116.58956249104016	-438.016983499399	
23	-5230.674690267942	-4791.712416290273	-438.9622739776698	-599.6728936766622	-3425.6981401897447	179.6089862474645	1351.604545035579	-766.3413824238659	1.3298742314993854	0.11031969378076185	0.3032915863915005	0.17208292956982751	0.26270740582574564	0.2619180782129265	0.12242258753219759	3.0964600339313937	0.12242258753219759	0.12242258753219759	2.4138496159398097	0.12242258753219759	7.308524471867353E-4	0.4092730585550689	0.24360939305566126	0.14052571689731103	0.20659183149195892	0.027765510299192667	2.0040208237514396	0.027765510299192667	0.027765510299192667	3.8849171350517984	0.027765510299192667	4.3913399157111035E-4	0.1	0.3126169891503764	0.20233700654216386	0.17395023073005134	0.311095773577408	0.17095251489433042	2.26146391374745	0.17095251489433042	0.17095251489433042	3.0547260266752256	0.17095251489433042	0.0018300135612421544	1.1635216709167713	109.23889788869032	-432.89489540531645	
24	-5230.674690267942	-4791.712416290273	-438.9622739776698	-599.6728936766622	-3425.6981401897447	179.6089862474645	1351.604545035579	-766.3413824238659	1.3298742314993854	0.11031969378076185	0.3032915863915005	0.17208292956982751	0.26270740582574564	0.2619180782129265	0.12242258753219759	3.0964600339313937	0.12242258753219759	0.12242258753219759	2.4138496159398097	0.12242258753219759	7.308524471867353E-4	0.4092730585550689	0.24360939305566126	0.14052571689731103	0.20659183149195892	0.027765510299192667	2.0040208237514396	0.027765510299192667	0.027765510299192667	3.8849171350517984	0.027765510299192667	4.3913399157111035E-4	0.1	0.3126169891503764	0.20233700654216386	0.17395023073005134	0.311095773577408	0.17095251489433042	2.26146391374745	0.17095251489433042	0.17095251489433042	3.0547260266752256	0.17095251489433042	0.0018300135612421544	1.1635216709167713	109.23889788869032	-432.89489540531645	
25	-5230.674690267942	-4791.712416290273	-438.9622739776698	-599.6728936766622	-3425.6981401897447	179.6089862474645	1351.604545035579	-766.3413824238659	1.3298742314993854	0.11031969378076185	0.3032915863915005	0.17208292956982751	0.26270740582574564	0.2619180782129265	0.12242258753219759	3.0964600339313937	0.12242258753219759	0.12242258753219759	2.4138496159398097	0.12242258753219759	7.308524471867353E-4	0.4092730585550689	0.24360939305566126	0.14052571689731103	0.20659183149195892	0.027765510299192667	2.0040208237514396	0.027765510299192667	0.027765510299192667	3.8849171350517984	0.027765510299192667	4.3913399157111035E-4	0.1	0.3126169891503764	0.20233700654216386	0.17395023073005134	0.311095773577408	0.17095251489433042	2.26146391374745	0.17095251489433042	0.17095251489433042	3.0547260266752256	0.17095251489433042	0.0018300135612421544	1.1635216709167713	109.23889788869032	-432.89489540531645	
26	-5223.337223158618	-4791.2053527117405	-432.13187044687794	-594.5959882348806	-3434.6443212708505	135.1441741722386	1152.3604477509678	-761.9650432060092	1.3889853198072133	0.11031969378076185	0.3072085566715161	0.17564089334026803	0.23900442122770174	0.2781461287605143	0.1683212727463888	2.868553862428867	0.1683212727463888	0.1683212727463888	2.458161046585571	0.1683212727463888	7.308524471867353E-4	0.4139757974573944	0.18795226485232575	0.1599655834909038	0.23810635419937612	0.029870994311764744	2.543832231354891	0.029870994311764744	0.029870994311764744	3.336683791398059	0.029870994311764744	4.3913399157111035E-4	0.1	0.3124850084342746	0.20152905983440486	0.17204067355515018	0.31394525817616986	0.1746425570890227	2.0016957465569307	0.1746425570890227	0.1746425570890227	3.299734025086976	0.1746425570890227	0.0018300135612421544	1.1635216709167713	116.2932800926666	-426.00191380512763	
27	-5228.569153697216	-4790.909840821968	-437.6593128752486	-595.5306987538908	-3432.085119302726	163.06843820329252	1285.5008524062996	-763.2940227653512	1.3889853198072133	0.11031969378076185	0.292606880394387	0.20009192452786395	0.23370819669560142	0.27359299838214773	0.21305148159782697	2.4024695636153828	0.21305148159782697	0.21305148159782697	2.745324509993303	0.21305148159782697	7.308524471867353E-4	0.4012564965781855	0.18774959900769198	0.16426890478937148	0.24672499962475117	0.027143751927308113	2.5183514318817384	0.027143751927308113	0.027143751927308113	3.373073560409038	0.027143751927308113	4.3913399157111035E-4	0.1	0.31183982468692756	0.20820889894291594	0.17554888850067454	0.30440238786948143	0.16877370041389067	2.111412716453933	0.16877370041389067	0.16877370041389067	3.2134924818905017	0.16877370041389067	0.0018300135612421544	1.5827150833103136	102.0747649220168	-431.24057256394724	
28	-5231.934998616927	-4789.5840246186635	-442.3509739982635	-598.1426179326737	-3429.466709173445	169.87719262146084	1366.7782962118836	-761.9746975125449	1.308631196268125	0.11031969378076185	0.2920548131205506	0.20264507233922427	0.22695388552901263	0.27834622901121264	0.16205699001650042	2.624271845098115	0.16205699001650042	0.16205699001650042	2.727500194835877	0.16205699001650042	7.308524471867353E-4	0.4138227162488974	0.1773482009513224	0.14141860117697916	0.26741048162280123	0.0061366896948013856	2.640383937326977	0.0061366896948013856	0.0061366896948013856	3.335069303893827	0.0061366896948013856	4.3913399157111035E-4	0.1	0.28632603071436574	0.22052620821124153	0.16508393001801097	0.32806383105638126	0.19795650038733162	2.3616848438281135	0.19795650038733162	0.19795650038733162	2.8464891546225575	0.19795650038733162	0.0018300135612421544	1.5827150833103136	117.10255200048245	-435.7948891574631	
