#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:all_serotypes_3368-4090_1" spec="beast.base.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:all_serotypes_3368-4090_1" spec="beast.base.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:all_serotypes_3368-4090_1" lower="0.0" name="popSize" spec="beast.base.inference.parameter.RealParameter">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:all_serotypes_3368-4090_1" spec="beast.base.evolution.tree.TreeIntervals">
#                <tree id="Tree.t:all_serotypes_3368-4090_1" spec="beast.base.evolution.tree.Tree">
#                    <taxonset id="TaxonSet.all_serotypes_3368-4090_1" spec="beast.base.evolution.alignment.TaxonSet">
#                        <alignment filter="3::3" id="all_serotypes_3368-4090_1" spec="beast.base.evolution.alignment.FilteredAlignment">
#                        </alignment>
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="GammaShapePrior.s:all_serotypes_3368-4090_1" name="distribution">
#            <parameter id="gammaShape.s:all_serotypes_3368-4090_1" lower="0.1" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.1" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="mean" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="GammaShapePrior.s:all_serotypes_3368-4090_2" name="distribution">
#            <parameter id="gammaShape.s:all_serotypes_3368-4090_2" lower="0.1" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.2" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="mean" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="GammaShapePrior.s:all_serotypes_3368-4090_3" name="distribution">
#            <parameter id="gammaShape.s:all_serotypes_3368-4090_3" lower="0.1" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.3" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="mean" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="PopSizePrior.t:all_serotypes_3368-4090_1" name="distribution" x="@popSize.t:all_serotypes_3368-4090_1">
#            <OneOnX id="OneOnX.4" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@all_serotypes_3368-4090_1" id="treeLikelihood.all_serotypes_3368-4090_1" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:all_serotypes_3368-4090_1">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:all_serotypes_3368-4090_1" shape="@gammaShape.s:all_serotypes_3368-4090_1" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:all_serotypes_3368-4090_1" lower="1.0E-4" name="mutationRate" spec="beast.base.inference.parameter.RealParameter" upper="0.01">0.001</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:all_serotypes_3368-4090_1" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="Standard_TrN.s:all_serotypes_3368-4090_1" spec="substmodels.nucleotide.TrN">
#                    <parameter dimension="3" id="TrNrates.s:all_serotypes_3368-4090_1" lower="0.0" name="rates" spec="beast.base.inference.parameter.RealParameter">1.0 1.0 1.0</parameter>
#                    <frequencies id="TrNFreqs.s:all_serotypes_3368-4090_1" spec="beast.base.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="TrNfreqParameter.s:all_serotypes_3368-4090_1" lower="0.0" name="frequencies" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:all_serotypes_3368-4090_1" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:all_serotypes_3368-4090_1" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#        <distribution branchRateModel="@StrictClock.c:all_serotypes_3368-4090_1" id="treeLikelihood.all_serotypes_3368-4090_2" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:all_serotypes_3368-4090_1">
#            <data data="@all_serotypes_3368-4090" filter="1::3" id="all_serotypes_3368-4090_2" spec="beast.base.evolution.alignment.FilteredAlignment"/>
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:all_serotypes_3368-4090_2" shape="@gammaShape.s:all_serotypes_3368-4090_2" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:all_serotypes_3368-4090_2" lower="1.0E-4" name="mutationRate" spec="beast.base.inference.parameter.RealParameter" upper="0.01">0.001</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:all_serotypes_3368-4090_2" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="Standard_TrN.s:all_serotypes_3368-4090_2" spec="substmodels.nucleotide.TrN">
#                    <parameter dimension="3" id="TrNrates.s:all_serotypes_3368-4090_2" lower="0.0" name="rates" spec="beast.base.inference.parameter.RealParameter">1.0 1.0 1.0</parameter>
#                    <frequencies id="TrNFreqs.s:all_serotypes_3368-4090_2" spec="beast.base.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="TrNfreqParameter.s:all_serotypes_3368-4090_2" lower="0.0" name="frequencies" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#        </distribution>
#        <distribution branchRateModel="@StrictClock.c:all_serotypes_3368-4090_1" id="treeLikelihood.all_serotypes_3368-4090_3" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:all_serotypes_3368-4090_1">
#            <data data="@all_serotypes_3368-4090" filter="2::3" id="all_serotypes_3368-4090_3" spec="beast.base.evolution.alignment.FilteredAlignment"/>
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:all_serotypes_3368-4090_3" shape="@gammaShape.s:all_serotypes_3368-4090_3" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:all_serotypes_3368-4090_3" lower="1.0E-4" name="mutationRate" spec="beast.base.inference.parameter.RealParameter" upper="0.01">0.001</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:all_serotypes_3368-4090_3" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="Standard_TrN.s:all_serotypes_3368-4090_3" spec="substmodels.nucleotide.TrN">
#                    <parameter dimension="3" id="TrNrates.s:all_serotypes_3368-4090_3" lower="0.0" name="rates" spec="beast.base.inference.parameter.RealParameter">1.0 1.0 1.0</parameter>
#                    <frequencies id="TrNFreqs.s:all_serotypes_3368-4090_3" spec="beast.base.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="TrNfreqParameter.s:all_serotypes_3368-4090_3" lower="0.0" name="frequencies" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	NSlikelihood	posterior	likelihood	prior	treeLikelihood.2	treeLikelihood.3	Tree.height	Tree.treeLength	treeLikelihood.1	gammaShape.1	TrNfreqParameter.1.1	TrNfreqParameter.1.2	TrNfreqParameter.1.3	TrNfreqParameter.1.4	RateAC-Standard_TrN.1	RateAG-Standard_TrN.1	RateAT-Standard_TrN.1	RateCG-Standard_TrN.1	RateCT-Standard_TrN.1	RateGT-Standard_TrN.1	mutationRate.1	TrNfreqParameter.2.1	TrNfreqParameter.2.2	TrNfreqParameter.2.3	TrNfreqParameter.2.4	RateAC-Standard_TrN.2	RateAG-Standard_TrN.2	RateAT-Standard_TrN.2	RateCG-Standard_TrN.2	RateCT-Standard_TrN.2	RateGT-Standard_TrN.2	mutationRate.2	gammaShape.2	TrNfreqParameter.3.1	TrNfreqParameter.3.2	TrNfreqParameter.3.3	TrNfreqParameter.3.4	RateAC-Standard_TrN.3	RateAG-Standard_TrN.3	RateAT-Standard_TrN.3	RateCG-Standard_TrN.3	RateCT-Standard_TrN.3	RateGT-Standard_TrN.3	mutationRate.3	gammaShape.3	popSize	CoalescentConstant
0	-40477.35034380823	-40412.077509021314	-40477.35034380823	65.27283478691929	-1863.7492307218392	-35002.14962095554	0.1825530543432711	1.3221303229656503	-3611.4514921308505	0.5806735237652879	0.2408587642084254	0.25	0.2591412357915746	0.25	0.9624367965472967	1.3419688761655255	0.9624367965472967	0.9624367965472967	0.8082839376452873	0.9624367965472967	0.001	0.24323798516471923	0.24113533264435	0.2458121324666819	0.26981454972424895	1.0	1.0287528814007778	1.0	1.0	0.9712471185992223	1.0	0.001	2.5675083879501575	0.25	0.2439087191518252	0.25975766613893636	0.24633361470923848	0.9112320699077154	1.0165797998611799	0.9112320699077154	0.9112320699077154	1.3384919205079582	0.9112320699077154	0.001	0.39851711936991113	0.16092892516416143	66.99274134792773
1	-40078.118312630366	-39979.88440749276	-40078.118312630366	98.23390513760388	-1838.4760003435088	-34681.86602890408	0.19761390616594382	0.9367344607816246	-3557.7762833827787	0.30851718119273797	0.24617300139404477	0.22514199087674147	0.276668379845016	0.2520166278841977	0.9684072655791542	1.2643872186898102	0.9684072655791542	0.9684072655791542	0.8619837189935724	0.9684072655791542	0.001	0.2492415679073074	0.24063129181187165	0.2343796185864516	0.2757475216943694	0.834172097745854	1.2507038279292364	0.834172097745854	0.834172097745854	1.4126077810873474	0.834172097745854	0.001	2.5675083879501575	0.2584452146227639	0.23842042313945358	0.265724165587216	0.23741019665056656	0.9309432197852254	0.9674677694679676	0.9309432197852254	0.9309432197852254	1.3087593513911304	0.9309432197852254	0.001	0.44517538300894116	0.09285909782824299	99.17843407792125
2	-34982.86307790136	-35103.06873602033	-34982.86307790136	-120.20565811897154	-1490.4146405590427	-30403.180879769287	3.4310149237990144	17.774535890624424	-3089.267557573036	0.439874184434249	0.2407558866405965	0.2582527499078121	0.23919606694760925	0.26179529650398203	0.8135142245409311	1.5145793628875475	0.8135142245409311	0.8135142245409311	1.231363738948728	0.8135142245409311	0.001	0.2673528224683707	0.25890735942767745	0.22403664690721306	0.24970317119673874	0.6292645046634715	1.229710339125074	0.6292645046634715	0.6292645046634715	2.2532316422210403	0.6292645046634715	0.001	0.23493386648263673	0.2566353885586155	0.2791535967183365	0.20890399199790924	0.2553070227251388	1.0402439008351652	1.0207041706236941	1.0402439008351652	1.0402439008351652	0.8183202260356452	1.0402439008351652	0.001	2.226850417424741	1.7370077188877662	-116.7518357195767
3	-32684.005756731276	-32822.821063754716	-32684.005756731276	-138.81530702343846	-1480.351176332237	-28050.838273972862	4.607886916217016	21.313010284252893	-3152.816306426179	3.1185354749271874	0.221692074185656	0.26039869513546354	0.2558492607914425	0.26205996988743785	0.8842133193595155	1.5521033638573316	0.8842133193595155	0.8842133193595155	0.9110433587046065	0.8842133193595155	0.001	0.2400279701659335	0.2726266151422082	0.2603242271354124	0.22702118755644582	0.835570365087291	1.3499990559689627	0.835570365087291	0.835570365087291	1.3077194836818724	0.835570365087291	0.001	0.17094956053295754	0.24288372030528801	0.2633734652612925	0.23359118833926365	0.2601516260941559	0.6563204223705076	1.4047251886098382	0.6563204223705076	0.6563204223705076	1.9699931219081321	0.6563204223705076	0.001	0.554268632540104	2.16512291335918	-134.1990762226811
4	-32310.24860627404	-32457.398359721974	-32310.24860627404	-147.1497534479345	-1502.5564156366734	-27702.73635596754	2.6474799609926594	18.9993488897402	-3104.9558346698263	1.5328911807939705	0.21770663298075738	0.2790378430468309	0.23589351785895538	0.26736200611345623	0.7208715961385413	2.188782897899629	0.7208715961385413	0.7208715961385413	0.9277307175462055	0.7208715961385413	0.001	0.2559052186415221	0.2494202535681237	0.2623501751851033	0.23232435260525092	0.7964638208258981	1.6212865150569817	0.7964638208258981	0.7964638208258981	1.1928582016394251	0.7964638208258981	0.001	0.34527844403333235	0.24619935991790495	0.2666741901992379	0.21845922322611835	0.2686672266567389	0.5663826029983223	1.6316375302168993	0.5663826029983223	0.5663826029983223	2.1028320577898123	0.5663826029983223	0.001	0.8359223427200952	2.0491313639823763	-143.7182455019202
5	-31196.093326376147	-31346.643101687278	-31196.093326376147	-150.54977531113073	-1399.0379383446555	-26775.26331802109	2.871612867482664	19.90030367638073	-3021.7920700103996	3.5825937806523167	0.22971288740065132	0.2658668680297856	0.2479137731964704	0.2565064713730925	0.5175486992803309	2.3470555879388915	0.5175486992803309	0.5175486992803309	1.5827496149397855	0.5175486992803309	0.001	0.24241733209323024	0.24402050004480696	0.2681266304096114	0.24543553745235144	0.774228362933715	1.4550811611830112	0.774228362933715	0.774228362933715	1.4480053870821281	0.774228362933715	0.001	0.16420949790826617	0.25220973221463033	0.2584884048572994	0.23256117262907883	0.25674069029899166	0.5901244854731239	1.4073763351360153	0.5901244854731239	0.5901244854731239	2.2321257229714897	0.5901244854731239	0.001	0.4632692998251129	2.4835111817431006	-145.43002937477675
6	-30979.96786115438	-31173.93195556948	-30979.96786115438	-193.96409441510136	-1503.4014848903323	-26546.224006605084	14.653597680513261	54.51612151514465	-2930.342369658961	1.9621063522951427	0.28049341848004977	0.22576585578497393	0.24086092204435905	0.2528798036906171	0.5961271154643809	1.923322821168414	0.5961271154643809	0.5961271154643809	1.692168716974062	0.5961271154643809	0.001	0.2630998412916445	0.26752575463684014	0.24337917021549965	0.2259952338560157	0.5915780752631394	0.8736457119455384	0.5915780752631394	0.5915780752631394	2.7600419870019035	0.5915780752631394	0.001	0.1	0.21770098335715202	0.311624019726135	0.21324300218607167	0.25743199473064143	0.7332004731178473	1.138394861017879	0.7332004731178473	0.7332004731178473	1.9288032465107328	0.7332004731178473	0.001	0.5155495152890314	4.670130509556892	-189.84525152985495
7	-30115.179742545643	-30322.08212891609	-30115.179742545643	-206.90238637044737	-1433.5977137239208	-25895.729928866516	7.228288688947372	43.3565695754442	-2785.8520999552043	3.6137488663886304	0.24532906737670104	0.24732206074844873	0.26248445738563664	0.24486441448921337	0.4906643629038084	1.3333249325464371	0.4906643629038084	0.4906643629038084	2.7040176158383296	0.4906643629038084	0.001	0.2559628634374403	0.27002842846337843	0.25170838735278667	0.22230032074639466	0.32248232823125117	1.2223732304845876	0.32248232823125117	0.32248232823125117	3.4876974565904075	0.32248232823125117	0.001	0.20034171231057468	0.21697698079849057	0.3033705947920699	0.22628930918283335	0.2533631152266063	0.6974728909485752	1.5128835505471352	0.6974728909485752	0.6974728909485752	1.6972248856585652	0.6974728909485752	0.001	1.2116098575210679	5.10407049675173	-200.2466475762205
8	-29301.46399400085	-29477.650122238956	-29301.46399400085	-176.18612823810633	-1474.097692642294	-25030.530611190046	5.578255674966657	30.016258737160843	-2796.8356901685065	0.5280164249512344	0.26377502964825333	0.21903296600703934	0.259771684335674	0.2574203200090332	0.47542495499245124	1.544454761974173	0.47542495499245124	0.47542495499245124	2.5538454180560217	0.47542495499245124	0.001	0.25196046752522316	0.27330821930812693	0.24959495625099984	0.2251363569156501	0.45698051545019186	1.2124205416067666	0.45698051545019186	0.45698051545019186	2.9596573965924655	0.45698051545019186	0.001	0.21006967579199323	0.2267591973535368	0.3080821207835437	0.21550323103001445	0.2496554508329052	0.5092319150286603	1.6375701269058565	0.5092319150286603	0.5092319150286603	2.3255022129795035	0.5092319150286603	0.001	0.21347397156198059	4.081712246677572	-173.82805159711785
9	-29166.89668696366	-29346.74196369096	-29166.89668696366	-179.8452767272996	-1478.2015879149005	-24923.08456373844	4.604512771725511	28.797741672272114	-2765.61053531032	0.8432902728094409	0.2531178912097097	0.22110649975464347	0.26629034354192704	0.25948526549371964	0.2502024715351734	1.9950128495172377	0.2502024715351734	0.2502024715351734	3.004177264342068	0.2502024715351734	0.001	0.24278052291134755	0.2726013531562382	0.25546009180860674	0.22915803212380748	0.3676196131269258	1.4272948854947185	0.3676196131269258	0.3676196131269258	3.1022266619975785	0.3676196131269258	0.001	0.19481647130549992	0.23188072533453566	0.31470038139378	0.18080581275789553	0.2726130805137889	0.5040841622171702	1.6720559223987101	0.5040841622171702	0.5040841622171702	2.31160742873261	0.5040841622171702	0.001	0.1221094102902715	3.2364845532065725	-177.51057284658685
