OM468656.1	MK059949.1	75.421	297	55	16	2055	2345	6352	6636	3.26e-32	128
OM468655.1	MK059949.1	76.572	1272	252	36	1	1247	4328	5578	0.0	656
OM468655.1	MK059949.1	75.421	297	55	16	2055	2345	6352	6636	3.26e-32	128
OM468654.1	MK059949.1	76.730	1272	250	36	1	1247	4328	5578	0.0	667
OM468654.1	MK059949.1	74.915	295	60	13	2055	2345	6352	6636	1.52e-30	122
OM468653.1	MK059949.1	76.572	1272	252	36	1	1247	4328	5578	0.0	656
OM468653.1	MK059949.1	75.421	297	55	16	2055	2345	6352	6636	3.26e-32	128
OM468652.1	MK059949.1	76.651	1272	251	36	1	1247	4328	5578	0.0	662
OM468652.1	MK059949.1	75.421	297	55	16	2055	2345	6352	6636	3.26e-32	128
OM468651.1	MK059949.1	76.572	1272	252	36	1	1247	4328	5578	0.0	656
OM468651.1	MK059949.1	75.421	297	55	16	2055	2345	6352	6636	3.26e-32	128
OM468650.1	MK059949.1	76.633	1271	253	34	1	1247	4328	5578	0.0	662
OM468650.1	MK059949.1	75.421	297	55	16	2055	2345	6352	6636	3.26e-32	128
OM468649.1	MK059949.1	76.633	1271	253	34	1	1247	4328	5578	0.0	662
OM468649.1	MK059949.1	75.421	297	55	16	2055	2345	6352	6636	3.26e-32	128
OM468648.1	MK059949.1	76.711	1271	252	34	1	1247	4328	5578	0.0	667
OM468648.1	MK059949.1	75.084	297	56	16	2055	2345	6352	6636	1.52e-30	122
OM468647.1	MK059949.1	76.711	1271	252	34	1	1247	4328	5578	0.0	667
OM468647.1	MK059949.1	75.084	297	56	16	2055	2345	6352	6636	1.52e-30	122
OM468646.1	MK059949.1	76.711	1271	252	34	1	1247	4328	5578	0.0	667
OM468646.1	MK059949.1	75.084	297	56	16	2055	2345	6352	6636	1.52e-30	122
OM468645.1	MK059949.1	76.730	1272	250	36	1	1247	4328	5578	0.0	667
OM468645.1	MK059949.1	75.084	297	56	16	2055	2345	6352	6636	1.52e-30	122
OM468644.1	MK059949.1	76.651	1272	251	36	1	1247	4328	5578	0.0	662
OM468644.1	MK059949.1	75.084	297	56	16	2055	2345	6352	6636	1.52e-30	122
OM468643.1	MK059949.1	76.790	1271	251	35	1	1247	4328	5578	0.0	673
OM468643.1	MK059949.1	74.747	297	57	16	2055	2345	6352	6636	7.05e-29	117
OM468642.1	MK059949.1	76.790	1271	251	35	1	1247	4328	5578	0.0	673
OM468642.1	MK059949.1	74.747	297	57	16	2055	2345	6352	6636	7.05e-29	117
OM468641.1	MK059949.1	76.790	1271	251	35	1	1247	4328	5578	0.0	673
OM468641.1	MK059949.1	74.747	297	57	16	2055	2345	6352	6636	7.05e-29	117
OM468640.1	MK059949.1	76.790	1271	251	35	1	1247	4328	5578	0.0	673
OM468640.1	MK059949.1	74.747	297	57	16	2055	2345	6352	6636	7.05e-29	117
OM468639.1	MK059949.1	76.790	1271	251	35	1	1247	4328	5578	0.0	673
OM468639.1	MK059949.1	74.747	297	57	16	2055	2345	6352	6636	7.05e-29	117
OM468638.1	MK059949.1	76.790	1271	251	35	1	1247	4328	5578	0.0	673
OM468638.1	MK059949.1	74.747	297	57	16	2055	2345	6352	6636	7.05e-29	117
OM468637.1	MK059949.1	76.790	1271	251	35	1	1247	4328	5578	0.0	673
OM468637.1	MK059949.1	74.747	297	57	16	2055	2345	6352	6636	7.05e-29	117
OM468636.1	MK059949.1	94.755	2364	124	0	1	2364	4328	6691	0.0	3679
OM468635.1	MK059949.1	94.797	2364	123	0	1	2364	4328	6691	0.0	3685
OM468634.1	MK059949.1	91.667	2364	197	0	1	2364	4328	6691	0.0	3275
OM468633.1	MK059949.1	94.712	2364	125	0	1	2364	4328	6691	0.0	3674
OM468632.1	MK059949.1	94.712	2364	125	0	1	2364	4328	6691	0.0	3674
OM468631.1	MK059949.1	94.797	2364	123	0	1	2364	4328	6691	0.0	3685
OM468630.1	MK059949.1	94.585	2364	128	0	1	2364	4328	6691	0.0	3657
OM468629.1	MK059949.1	94.882	2364	121	0	1	2364	4328	6691	0.0	3696
OM468628.1	MK059949.1	94.712	2364	125	0	1	2364	4328	6691	0.0	3674
OM468627.1	MK059949.1	94.797	2364	123	0	1	2364	4328	6691	0.0	3685
OM468626.1	MK059949.1	94.585	2364	128	0	1	2364	4328	6691	0.0	3657
OM468625.1	MK059949.1	94.882	2364	121	0	1	2364	4328	6691	0.0	3696
OM468624.1	MK059949.1	92.090	2364	187	0	1	2364	4328	6691	0.0	3330
OM468623.1	MK059949.1	92.724	2364	172	0	1	2364	4328	6691	0.0	3413
OM468622.1	MK059949.1	94.712	2364	125	0	1	2364	4328	6691	0.0	3674
OM468621.1	MK059949.1	91.920	2364	191	0	1	2364	4328	6691	0.0	3308
OM468620.1	MK059949.1	94.797	2364	123	0	1	2364	4328	6691	0.0	3685
OM468619.1	MK059949.1	94.501	2364	130	0	1	2364	4328	6691	0.0	3646
OM468618.1	MK059949.1	94.755	2364	124	0	1	2364	4328	6691	0.0	3679
OM468617.1	MK059949.1	94.543	2364	129	0	1	2364	4328	6691	0.0	3651
OM468616.1	MK059949.1	91.582	2364	199	0	1	2364	4328	6691	0.0	3264
OM468615.1	MK059949.1	94.839	2364	122	0	1	2364	4328	6691	0.0	3690
OM468614.1	MK059949.1	94.797	2364	123	0	1	2364	4328	6691	0.0	3685
OM468613.1	MK059949.1	95.135	2364	115	0	1	2364	4328	6691	0.0	3729
OM468612.1	MK059949.1	94.924	2364	120	0	1	2364	4328	6691	0.0	3701
OM468611.1	MK059949.1	94.797	2364	123	0	1	2364	4328	6691	0.0	3685
MW239655.1	MK059949.1	94.611	334	18	0	1	334	4587	4920	2.22e-150	518
MW239654.1	MK059949.1	94.704	321	17	0	1	321	4591	4911	7.74e-145	499
MZ546174.1	MK059949.1	91.871	4330	348	4	2598	6924	2443	6771	0.0	6043
MZ546174.1	MK059949.1	90.109	2386	226	9	115	2495	2	2382	0.0	3090
OK135154.1	MK059949.1	84.930	1002	141	8	1	997	3652	4648	0.0	1005
OK135153.1	MK059949.1	88.734	1003	107	2	1	1003	3652	4648	0.0	1221
OK135152.1	MK059949.1	93.280	997	67	0	1	997	3652	4648	0.0	1471
OK135151.1	MK059949.1	93.280	997	67	0	1	997	3652	4648	0.0	1471
OK135150.1	MK059949.1	93.180	997	68	0	1	997	3652	4648	0.0	1465
MW043918.1	MK059949.1	98.551	345	5	0	1	345	3643	3987	3.68e-178	610
MW043917.1	MK059949.1	98.841	345	4	0	1	345	3643	3987	7.92e-180	616
MW043915.1	MK059949.1	98.841	345	4	0	1	345	3643	3987	7.92e-180	616
MW043914.1	MK059949.1	95.652	345	15	0	1	345	3643	3987	1.75e-161	555
MW043913.1	MK059949.1	99.130	345	3	0	1	345	3643	3987	0.0	621
MW043912.1	MK059949.1	85.797	345	49	0	1	345	3643	3987	8.81e-105	366
MW043911.1	MK059949.1	98.841	345	4	0	1	345	3643	3987	7.92e-180	616
MW043910.1	MK059949.1	97.971	345	7	0	1	345	3643	3987	7.98e-175	599
MW043909.1	MK059949.1	99.130	345	3	0	1	345	3643	3987	0.0	621
MW043908.1	MK059949.1	98.551	345	5	0	1	345	3643	3987	3.68e-178	610
MW043907.1	MK059949.1	85.549	346	48	2	1	345	3643	3987	4.10e-103	361
MW043906.1	MK059949.1	98.551	345	5	0	1	345	3643	3987	3.68e-178	610
MW043904.1	MK059949.1	91.014	345	31	0	1	345	3643	3987	8.44e-135	466
MW043903.1	MK059949.1	90.435	345	33	0	1	345	3643	3987	1.83e-131	455
MW043902.1	MK059949.1	98.841	345	4	0	1	345	3643	3987	7.92e-180	616
MW043901.1	MK059949.1	96.232	345	13	0	1	345	3643	3987	8.09e-165	566
MW043900.1	MK059949.1	90.435	345	33	0	1	345	3643	3987	1.83e-131	455
MW043899.1	MK059949.1	86.127	346	46	2	1	345	3643	3987	1.89e-106	372
MW043898.1	MK059949.1	98.261	345	6	0	1	345	3643	3987	1.71e-176	604
MW043896.1	MK059949.1	98.841	345	4	0	1	345	3643	3987	7.92e-180	616
MW043895.1	MK059949.1	90.725	345	32	0	1	345	3643	3987	3.93e-133	460
MW043894.1	MK059949.1	99.420	345	2	0	1	345	3643	3987	0.0	627
MW043893.1	MK059949.1	98.551	345	5	0	1	345	3643	3987	3.68e-178	610
MW043892.1	MK059949.1	99.130	345	3	0	1	345	3643	3987	0.0	621
MW043891.1	MK059949.1	98.841	345	4	0	1	345	3643	3987	7.92e-180	616
MW043890.1	MK059949.1	98.841	345	4	0	1	345	3643	3987	7.92e-180	616
MW043889.1	MK059949.1	90.725	345	32	0	1	345	3643	3987	3.93e-133	460
MW043888.1	MK059949.1	98.551	345	5	0	1	345	3643	3987	3.68e-178	610
MZ603074.1	MK059949.1	96.041	4244	168	0	2408	6651	2448	6691	0.0	6907
MZ603074.1	MK059949.1	92.982	2408	169	0	1	2408	86	2493	0.0	3511
MZ603072.1	MK059949.1	94.825	2821	138	1	3912	6732	3879	6691	0.0	4401
MZ603072.1	MK059949.1	93.230	1359	92	0	1050	2408	1135	2493	0.0	2023
MZ603072.1	MK059949.1	96.000	725	29	0	3152	3876	3119	3843	0.0	1181
MZ603072.1	MK059949.1	91.056	805	72	0	1	805	86	890	0.0	1090
MZ603072.1	MK059949.1	95.137	329	15	1	2408	2735	2448	2776	4.66e-149	518
MZ603072.1	MK059949.1	96.774	248	8	0	2809	3056	2776	3023	6.29e-118	414
MN217665.1	MK059949.1	90.110	455	42	1	1	452	4235	4689	2.28e-171	588
MN217664.1	MK059949.1	90.989	455	38	1	1	452	4235	4689	4.88e-178	610
MN217663.1	MK059949.1	87.033	455	56	1	1	452	4235	4689	5.09e-148	510
MN217662.1	MK059949.1	87.033	455	56	1	1	452	4235	4689	5.09e-148	510
MN217661.1	MK059949.1	87.033	455	56	1	1	452	4235	4689	5.09e-148	510
MN217660.1	MK059949.1	87.253	455	55	1	1	452	4235	4689	1.09e-149	516
MN217659.1	MK059949.1	86.813	455	57	1	1	452	4235	4689	2.37e-146	505
MN217658.1	MK059949.1	86.813	455	57	1	1	452	4235	4689	2.37e-146	505
MN217657.1	MK059949.1	86.813	455	57	1	1	452	4235	4689	2.37e-146	505
MN217656.1	MK059949.1	85.934	455	64	0	1	455	4235	4689	8.63e-141	486
MN217655.1	MK059949.1	84.382	461	66	2	1	461	4235	4689	4.13e-129	448
MN217654.1	MK059949.1	84.382	461	66	2	1	461	4235	4689	4.13e-129	448
MN217653.1	MK059949.1	83.731	461	69	2	1	461	4235	4689	4.16e-124	431
MN217652.1	MK059949.1	84.165	461	67	2	1	461	4235	4689	1.92e-127	442
MN217651.1	MK059949.1	87.033	455	56	1	1	452	4235	4689	5.09e-148	510
MN217650.1	MK059949.1	87.692	455	53	1	1	452	4235	4689	5.05e-153	527
MN217649.1	MK059949.1	86.813	455	57	1	1	452	4235	4689	2.37e-146	505
MN217648.1	MK059949.1	97.363	455	12	0	1	455	4235	4689	0.0	774
MN217647.1	MK059949.1	86.813	455	57	1	1	452	4235	4689	2.37e-146	505
MN217646.1	MK059949.1	87.033	455	56	1	1	452	4235	4689	5.09e-148	510
MN217645.1	MK059949.1	87.253	455	55	1	1	452	4235	4689	1.09e-149	516
MN217644.1	MK059949.1	87.253	455	55	1	1	452	4235	4689	1.09e-149	516
MN217643.1	MK059949.1	87.253	455	55	1	1	452	4235	4689	1.09e-149	516
MN217642.1	MK059949.1	87.253	455	55	1	1	452	4235	4689	1.09e-149	516
MN217641.1	MK059949.1	87.253	455	55	1	1	452	4235	4689	1.09e-149	516
MN217640.1	MK059949.1	87.253	455	55	1	1	452	4235	4689	1.09e-149	516
MN217639.1	MK059949.1	87.033	455	56	1	1	452	4235	4689	5.09e-148	510
MN217638.1	MK059949.1	87.253	455	55	1	1	452	4235	4689	1.09e-149	516
MN217637.1	MK059949.1	87.692	455	53	1	1	452	4235	4689	5.05e-153	527
MN217636.1	MK059949.1	86.813	455	57	1	1	452	4235	4689	2.37e-146	505
MN217635.1	MK059949.1	87.253	455	55	1	1	452	4235	4689	1.09e-149	516
MN217634.1	MK059949.1	87.253	455	55	1	1	452	4235	4689	1.09e-149	516
MN217633.1	MK059949.1	87.253	455	55	1	1	452	4235	4689	1.09e-149	516
MN217632.1	MK059949.1	84.835	455	69	0	1	455	4235	4689	1.88e-132	459
MN217631.1	MK059949.1	85.495	455	66	0	1	455	4235	4689	1.87e-137	475
MN217630.1	MK059949.1	85.275	455	67	0	1	455	4235	4689	8.69e-136	470
MN217629.1	MK059949.1	84.599	461	65	2	1	461	4235	4689	8.87e-131	453
MN217628.1	MK059949.1	84.599	461	65	2	1	461	4235	4689	8.87e-131	453
MN217627.1	MK059949.1	84.816	461	64	2	1	461	4235	4689	1.91e-132	459
MN217626.1	MK059949.1	84.599	461	65	2	1	461	4235	4689	8.87e-131	453
MN217625.1	MK059949.1	84.599	461	65	2	1	461	4235	4689	8.87e-131	453
MN217624.1	MK059949.1	84.382	461	66	2	1	461	4235	4689	4.13e-129	448
MN217623.1	MK059949.1	84.165	461	67	2	1	461	4235	4689	1.92e-127	442
MN217622.1	MK059949.1	86.087	460	54	8	1	455	4235	4689	8.63e-141	486
MN217621.1	MK059949.1	85.652	460	56	8	1	455	4235	4689	1.87e-137	475
MN217620.1	MK059949.1	96.923	455	14	0	1	455	4235	4689	0.0	763
MN217619.1	MK059949.1	87.500	456	52	3	1	452	4235	4689	2.35e-151	521
MN217618.1	MK059949.1	87.253	455	55	1	1	452	4235	4689	1.09e-149	516
MN217617.1	MK059949.1	87.253	455	55	1	1	452	4235	4689	1.09e-149	516
MN217616.1	MK059949.1	86.593	455	58	1	1	452	4235	4689	1.10e-144	499
MN217615.1	MK059949.1	87.473	455	54	1	1	452	4235	4689	2.35e-151	521
MN217614.1	MK059949.1	86.154	455	63	0	1	455	4235	4689	1.86e-142	492
MN217613.1	MK059949.1	85.714	455	65	0	1	455	4235	4689	4.02e-139	481
MN217612.1	MK059949.1	85.495	455	66	0	1	455	4235	4689	1.87e-137	475
MN217611.1	MK059949.1	85.275	455	67	0	1	455	4235	4689	8.69e-136	470
MN217610.1	MK059949.1	85.714	455	65	0	1	455	4235	4689	4.02e-139	481
MN217609.1	MK059949.1	85.055	455	68	0	1	455	4235	4689	4.04e-134	464
MN217608.1	MK059949.1	85.714	455	65	0	1	455	4235	4689	4.02e-139	481
MN217607.1	MK059949.1	84.835	455	69	0	1	455	4235	4689	1.88e-132	459
MN217606.1	MK059949.1	85.495	455	66	0	1	455	4235	4689	1.87e-137	475
MN217605.1	MK059949.1	85.275	455	67	0	1	455	4235	4689	8.69e-136	470
MN217604.1	MK059949.1	84.835	455	69	0	1	455	4235	4689	1.88e-132	459
MN217603.1	MK059949.1	85.934	455	64	0	1	455	4235	4689	8.63e-141	486
MN217602.1	MK059949.1	85.275	455	67	0	1	455	4235	4689	8.69e-136	470
MN217601.1	MK059949.1	93.407	455	30	0	1	455	4235	4689	0.0	675
MN217600.1	MK059949.1	93.846	455	28	0	1	455	4235	4689	0.0	686
MN217599.1	MK059949.1	97.143	455	13	0	1	455	4235	4689	0.0	769
MN217598.1	MK059949.1	97.582	455	11	0	1	455	4235	4689	0.0	780
MN217597.1	MK059949.1	97.363	455	12	0	1	455	4235	4689	0.0	774
MN217596.1	MK059949.1	97.582	455	11	0	1	455	4235	4689	0.0	780
MN217595.1	MK059949.1	97.582	455	11	0	1	455	4235	4689	0.0	780
MN217594.1	MK059949.1	97.363	455	12	0	1	455	4235	4689	0.0	774
MN217593.1	MK059949.1	93.626	455	29	0	1	455	4235	4689	0.0	680
MN217592.1	MK059949.1	93.846	455	28	0	1	455	4235	4689	0.0	686
MN217591.1	MK059949.1	94.066	455	27	0	1	455	4235	4689	0.0	691
MN217590.1	MK059949.1	97.363	455	12	0	1	455	4235	4689	0.0	774
MW714408.1	MK059949.1	96.508	315	11	0	1	315	4574	4888	1.61e-151	521
MW714407.1	MK059949.1	96.508	315	11	0	1	315	4574	4888	1.61e-151	521
MW714406.1	MK059949.1	96.508	315	11	0	1	315	4574	4888	1.61e-151	521
MW863310.1	MK059949.1	91.894	4330	347	4	2476	6802	2443	6771	0.0	6048
MW863310.1	MK059949.1	89.697	2378	236	9	1	2373	9	2382	0.0	3025
MW863310.1	MK059949.1	100.000	53	0	0	6821	6873	3371	3423	7.34e-23	99.0
MN787035.1	MK059949.1	82.624	282	49	0	1	282	1187	1468	7.52e-70	250
MN787034.1	MK059949.1	82.624	282	49	0	1	282	1187	1468	7.52e-70	250
MN787033.1	MK059949.1	80.693	202	35	4	1	200	4328	4527	4.24e-41	154
MN787032.1	MK059949.1	85.142	599	89	0	8	606	3734	4332	5.09e-179	614
MN787031.1	MK059949.1	80.693	202	35	4	1	200	4328	4527	4.24e-41	154
MN787030.1	MK059949.1	85.142	599	89	0	8	606	3734	4332	5.09e-179	614
MN787029.1	MK059949.1	80.693	202	35	4	1	200	4328	4527	4.24e-41	154
MN787028.1	MK059949.1	85.142	599	89	0	8	606	3734	4332	5.09e-179	614
MW795406.1	MK059949.1	84.138	435	69	0	1	435	4243	4677	2.39e-121	422
MW795405.1	MK059949.1	84.138	435	69	0	1	435	4243	4677	2.39e-121	422
MW795403.1	MK059949.1	84.138	435	69	0	1	435	4243	4677	2.39e-121	422
MW795401.1	MK059949.1	84.138	435	69	0	1	435	4243	4677	2.39e-121	422
MW795400.1	MK059949.1	84.138	435	69	0	1	435	4243	4677	2.39e-121	422
MW795399.1	MK059949.1	84.138	435	69	0	1	435	4243	4677	2.39e-121	422
MW795379.1	MK059949.1	91.336	554	48	0	1	554	3604	4157	0.0	758
MW795377.1	MK059949.1	91.429	560	48	0	1	560	3598	4157	0.0	769
MW795376.1	MK059949.1	91.336	554	48	0	1	554	3604	4157	0.0	758
MW795375.1	MK059949.1	91.429	560	48	0	1	560	3598	4157	0.0	769
MW525353.1	MK059949.1	84.281	299	45	2	1	298	3699	3996	4.68e-82	291
MW525352.1	MK059949.1	85.678	391	54	2	3	392	3607	3996	4.58e-118	411
MW525351.1	MK059949.1	85.678	391	54	2	1	390	3607	3996	4.56e-118	411
MW525350.1	MK059949.1	93.095	391	27	0	1	391	3605	3995	5.52e-167	573
MW525349.1	MK059949.1	93.350	391	26	0	1	391	3605	3995	1.19e-168	579
MW525348.1	MK059949.1	93.350	391	26	0	1	391	3605	3995	1.19e-168	579
MW525347.1	MK059949.1	93.112	392	27	0	1	392	3605	3996	1.53e-167	575
MN974175.1	MK059949.1	94.983	299	15	0	1	299	4592	4890	5.62e-136	470
MN974174.1	MK059949.1	94.983	299	15	0	1	299	4592	4890	5.62e-136	470
MN974173.1	MK059949.1	94.649	299	16	0	1	299	4592	4890	2.61e-134	464
MN974172.1	MK059949.1	78.636	220	47	0	1	220	4669	4888	7.81e-39	147
MN974171.1	MK059949.1	79.359	281	58	0	1	281	4592	4872	2.76e-54	198
MN974170.1	MK059949.1	79.672	305	62	0	1	305	4592	4896	6.38e-61	220
MN974169.1	MK059949.1	95.270	296	14	0	1	296	4595	4890	5.56e-136	470
MN974168.1	MK059949.1	79.599	299	61	0	1	299	4592	4890	2.91e-59	215
MN974167.1	MK059949.1	80.139	287	57	0	1	287	4604	4890	2.79e-59	215
MN974166.1	MK059949.1	95.161	310	15	0	1	310	4592	4901	4.48e-142	490
MN974165.1	MK059949.1	94.983	299	15	0	1	299	4592	4890	5.62e-136	470
MN974164.1	MK059949.1	94.983	299	15	0	1	299	4592	4890	5.62e-136	470
MN974163.1	MK059949.1	79.672	305	62	0	1	305	4592	4896	6.60e-61	220
MN974162.1	MK059949.1	79.870	308	58	2	1	306	4592	4897	1.83e-61	222
MN974161.1	MK059949.1	95.341	279	13	0	1	279	4622	4900	3.18e-128	444
MN974160.1	MK059949.1	80.000	305	61	0	1	305	4592	4896	1.42e-62	226
MN974159.1	MK059949.1	95.469	309	14	0	1	309	4592	4900	3.45e-143	494
MN974158.1	MK059949.1	94.983	299	15	0	1	299	4592	4890	5.62e-136	470
MN974157.1	MK059949.1	77.703	296	66	0	1	296	4592	4887	2.95e-49	182
MP874225.1	MK059949.1	95.775	4379	164	5	1	4379	1	4358	0.0	7042
MP874225.1	MK059949.1	99.281	139	1	0	4964	5102	6633	6771	4.17e-69	252
MP874224.1	MK059949.1	97.794	2493	55	0	1	2493	1	2493	0.0	4300
MP874224.1	MK059949.1	97.698	1911	44	0	2493	4403	2448	4358	0.0	3286
MP874224.1	MK059949.1	99.281	139	1	0	4988	5126	6633	6771	4.19e-69	252
MP874223.1	MK059949.1	97.794	2493	55	0	1	2493	1	2493	0.0	4300
MP874223.1	MK059949.1	97.644	1910	45	0	2493	4402	2448	4357	0.0	3278
MP874223.1	MK059949.1	99.281	139	1	0	4934	5072	6633	6771	4.15e-69	252
MP874222.1	MK059949.1	97.794	2493	55	0	1	2493	1	2493	0.0	4300
MP874222.1	MK059949.1	97.696	1910	44	0	2493	4402	2448	4357	0.0	3284
MP874222.1	MK059949.1	99.281	139	1	0	4934	5072	6633	6771	4.15e-69	252
MP874221.1	MK059949.1	97.794	2493	55	0	1	2493	1	2493	0.0	4300
MP874221.1	MK059949.1	97.724	1889	43	0	2493	4381	2448	4336	0.0	3251
MP874221.1	MK059949.1	99.281	139	1	0	4913	5051	6633	6771	4.13e-69	252
MP874220.1	MK059949.1	97.794	2493	55	0	1	2493	1	2493	0.0	4300
MP874220.1	MK059949.1	97.777	1889	42	0	2493	4381	2448	4336	0.0	3256
MP874220.1	MK059949.1	99.281	139	1	0	4913	5051	6633	6771	4.13e-69	252
MP874219.1	MK059949.1	97.794	2493	55	0	1	2493	1	2493	0.0	4300
MP874219.1	MK059949.1	97.724	1889	43	0	2493	4381	2448	4336	0.0	3251
MP874219.1	MK059949.1	100.000	80	0	0	4913	4992	6692	6771	5.52e-38	148
MP874218.1	MK059949.1	97.794	2493	55	0	1	2493	1	2493	0.0	4300
MP874218.1	MK059949.1	97.777	1889	42	0	2493	4381	2448	4336	0.0	3256
MP874218.1	MK059949.1	100.000	80	0	0	4913	4992	6692	6771	5.52e-38	148
MT267478.1	MK059949.1	91.036	6604	545	15	35	6634	81	6641	0.0	8872
MT267477.1	MK059949.1	92.341	3499	268	0	1	3499	3255	6753	0.0	4977
MW341109.1	MK059949.1	92.252	413	32	0	1	413	3583	3995	7.48e-171	586
MW341108.1	MK059949.1	92.252	413	32	0	1	413	3583	3995	7.48e-171	586
MW341107.1	MK059949.1	91.525	413	35	0	1	413	3583	3995	7.59e-166	569
MW341106.1	MK059949.1	92.010	413	33	0	1	413	3583	3995	3.48e-169	580
MW341105.1	MK059949.1	92.010	413	33	0	1	413	3583	3995	3.48e-169	580
MW341104.1	MK059949.1	92.494	413	31	0	1	413	3583	3995	1.62e-172	592
MW341103.1	MK059949.1	92.176	409	32	0	1	409	3583	3991	1.24e-168	579
MW341102.1	MK059949.1	93.391	348	23	0	1	348	4574	4921	8.34e-150	516
MW341101.1	MK059949.1	78.134	343	75	0	6	348	4579	4921	2.63e-60	219
MW341100.1	MK059949.1	81.703	317	58	0	7	323	4580	4896	3.33e-74	265
MW341099.1	MK059949.1	78.134	343	75	0	6	348	4579	4921	2.63e-60	219
MW341098.1	MK059949.1	80.564	319	62	0	5	323	4578	4896	1.21e-68	246
MW341097.1	MK059949.1	93.391	348	23	0	1	348	4574	4921	8.34e-150	516
MW341096.1	MK059949.1	80.878	319	61	0	5	323	4578	4896	2.60e-70	252
MW341095.1	MK059949.1	81.191	319	60	0	5	323	4578	4896	5.58e-72	257
MW341094.1	MK059949.1	77.843	343	76	0	6	348	4579	4921	1.22e-58	213
MW341093.1	MK059949.1	93.391	348	23	0	1	348	4574	4921	8.34e-150	516
MW341092.1	MK059949.1	80.878	319	61	0	5	323	4578	4896	2.60e-70	252
MW341091.1	MK059949.1	93.391	348	23	0	1	348	4574	4921	8.34e-150	516
MW341090.1	MK059949.1	93.391	348	23	0	1	348	4574	4921	8.34e-150	516
MW341089.1	MK059949.1	93.966	348	21	0	1	348	4574	4921	3.85e-153	527
MW341088.1	MK059949.1	93.391	348	23	0	1	348	4574	4921	8.34e-150	516
MW341087.1	MK059949.1	76.968	343	79	0	6	348	4579	4921	1.23e-53	196
MW341086.1	MK059949.1	78.717	343	73	0	6	348	4579	4921	9.40e-65	233
MW341085.1	MK059949.1	81.703	317	58	0	7	323	4580	4896	3.33e-74	265
MW341084.1	MK059949.1	80.878	319	61	0	5	323	4578	4896	2.60e-70	252
MW341083.1	MK059949.1	77.551	343	77	0	6	348	4579	4921	5.70e-57	207
MW341082.1	MK059949.1	80.251	319	63	0	5	323	4578	4896	5.62e-67	241
MW341081.1	MK059949.1	80.251	319	63	0	5	323	4578	4896	5.62e-67	241
MW341080.1	MK059949.1	80.251	319	63	0	5	323	4578	4896	5.62e-67	241
MW341079.1	MK059949.1	80.251	319	63	0	5	323	4578	4896	5.62e-67	241
MW341078.1	MK059949.1	80.878	319	61	0	5	323	4578	4896	2.60e-70	252
MW341077.1	MK059949.1	80.251	319	63	0	5	323	4578	4896	5.62e-67	241
MW341076.1	MK059949.1	80.251	319	63	0	5	323	4578	4896	5.62e-67	241
MW341075.1	MK059949.1	80.251	319	63	0	5	323	4578	4896	5.62e-67	241
MW341074.1	MK059949.1	80.251	319	63	0	5	323	4578	4896	5.62e-67	241
MW341073.1	MK059949.1	80.251	319	63	0	5	323	4578	4896	5.62e-67	241
MW341072.1	MK059949.1	80.251	319	63	0	5	323	4578	4896	5.62e-67	241
MW341071.1	MK059949.1	80.251	319	63	0	5	323	4578	4896	5.62e-67	241
MW341070.1	MK059949.1	80.251	319	63	0	5	323	4578	4896	5.62e-67	241
MW341069.1	MK059949.1	80.251	319	63	0	5	323	4578	4896	5.62e-67	241
MW341068.1	MK059949.1	80.251	319	63	0	5	323	4578	4896	5.62e-67	241
MW341067.1	MK059949.1	80.251	319	63	0	5	323	4578	4896	5.62e-67	241
MW341066.1	MK059949.1	80.251	319	63	0	5	323	4578	4896	5.62e-67	241
MW341065.1	MK059949.1	80.564	319	62	0	5	323	4578	4896	1.21e-68	246
MW341064.1	MK059949.1	80.251	319	63	0	5	323	4578	4896	5.62e-67	241
MW341063.1	MK059949.1	78.363	342	74	0	6	347	4579	4920	2.04e-61	222
MW341062.1	MK059949.1	80.251	319	63	0	5	323	4578	4896	5.62e-67	241
MW341061.1	MK059949.1	93.391	348	23	0	1	348	4574	4921	8.34e-150	516
MW341060.1	MK059949.1	80.251	319	63	0	5	323	4578	4896	5.62e-67	241
MW341059.1	MK059949.1	93.391	348	23	0	1	348	4574	4921	8.34e-150	516
MW341058.1	MK059949.1	79.940	334	63	2	4	335	4577	4908	1.56e-67	243
MW341057.1	MK059949.1	80.251	319	63	0	5	323	4578	4896	5.62e-67	241
MW341056.1	MK059949.1	80.251	319	63	0	5	323	4578	4896	5.62e-67	241
MW341055.1	MK059949.1	80.374	321	61	2	5	324	4578	4897	1.56e-67	243
MW341054.1	MK059949.1	80.374	321	61	2	5	324	4578	4897	1.56e-67	243
MW341053.1	MK059949.1	80.374	321	61	2	5	324	4578	4897	1.56e-67	243
MW341052.1	MK059949.1	92.816	348	25	0	1	348	4574	4921	1.80e-146	505
MW341051.1	MK059949.1	80.374	321	61	2	5	324	4578	4897	1.56e-67	243
MW341050.1	MK059949.1	92.816	348	25	0	1	348	4574	4921	1.80e-146	505
MW341049.1	MK059949.1	92.529	348	26	0	1	348	4574	4921	8.40e-145	499
MW341048.1	MK059949.1	92.816	348	25	0	1	348	4574	4921	1.80e-146	505
MW341047.1	MK059949.1	92.816	348	25	0	1	348	4574	4921	1.80e-146	505
MW341046.1	MK059949.1	92.816	348	25	0	1	348	4574	4921	1.80e-146	505
MW341045.1	MK059949.1	93.103	348	24	0	1	348	4574	4921	3.88e-148	510
