Sample	posterior	likelihood	prior	treeLikelihood.2	treeLikelihood.3	Tree.height	Tree.treeLength	treeLikelihood.1	rateAC.1	rateAG.1	rateAT.1	rateCG.1	rateGT.1	gammaShape.1	rateAC.2	rateAG.2	rateAT.2	rateCG.2	rateGT.2	freqParameter.2.1	freqParameter.2.2	freqParameter.2.3	freqParameter.2.4	rateAC.3	rateAG.3	rateAT.3	rateCG.3	rateGT.3	freqParameter.3.1	freqParameter.3.2	freqParameter.3.3	freqParameter.3.4	gammaShape.2	gammaShape.3	popSize	CoalescentConstant	freqParameter.1.1	freqParameter.1.2	freqParameter.1.3	freqParameter.1.4	mutationRate.3	mutationRate.1	mutationRate.2	
0	-11928.001906804255	-11436.144625078923	-491.8572817253314	-1871.6994444592663	-7253.494390425835	482.62488050577076	3497.6478729561986	-2310.9507901938214	0.06031448602295223	0.04748284578395395	5.443301292908588E-12	0.026341875920613874	2.1136234092556112E-10	0.2137011162956211	0.03251950939855115	0.053389825005575764	0.016385277409477893	0.025894773154279863	1.2709060940433917E-5	0.34599324703761897	0.2661749535468624	0.1497642753657734	0.2380675240497452	0.03910224535956973	0.7573526619257342	0.09063141465515923	0.02230765637367093	0.0758727990543129	0.29697633119920114	0.17698249883338002	0.18928098270943347	0.3367601872579855	0.11697018865407807	1.8065434447682813	422.1958707431158	-538.7301686800705	0.2952379155375579	0.18130787067296844	0.33568590783362223	0.18776830595585153	0.001145340482825801	8.410478201545937E-4	0.0010139162031112632	
1	-11927.50387719037	-11431.819860101095	-495.6840170892743	-1864.726515004833	-7259.644978960039	469.71240860899616	3444.0245900371747	-2307.448366136224	0.055284384148962654	0.07848645313288297	4.193990348750978E-11	0.030847581580376274	5.327175387877987E-10	0.2147859329379456	0.020904727216257264	0.06335856089583265	0.016385277409477893	0.03384924334070314	6.3029915860952304E-6	0.34599324703761897	0.2661749535468624	0.1497642753657734	0.2380675240497452	0.053883813205847224	0.7573526619257342	0.06469528671010888	0.01670121624715682	0.0966290874871828	0.29697633119920114	0.19068736576003228	0.18928098270943347	0.3230553203313332	0.11697018865407807	1.8065434447682813	462.56474032254283	-539.9907281505109	0.28436513794818863	0.19247542437854273	0.33568590783362223	0.1874735298396465	0.001145340482825801	8.410478201545937E-4	0.0010139162031112632	
2	-11927.50387719037	-11431.819860101095	-495.6840170892743	-1864.726515004833	-7259.644978960039	469.71240860899616	3444.0245900371747	-2307.448366136224	0.055284384148962654	0.07848645313288297	4.193990348750978E-11	0.030847581580376274	5.327175387877987E-10	0.2147859329379456	0.020904727216257264	0.06335856089583265	0.016385277409477893	0.03384924334070314	6.3029915860952304E-6	0.34599324703761897	0.2661749535468624	0.1497642753657734	0.2380675240497452	0.053883813205847224	0.7573526619257342	0.06469528671010888	0.01670121624715682	0.0966290874871828	0.29697633119920114	0.19068736576003228	0.18928098270943347	0.3230553203313332	0.11697018865407807	1.8065434447682813	462.56474032254283	-539.9907281505109	0.28436513794818863	0.19247542437854273	0.33568590783362223	0.1874735298396465	0.001145340482825801	8.410478201545937E-4	0.0010139162031112632	
3	-11927.50387719037	-11431.819860101095	-495.6840170892743	-1864.726515004833	-7259.644978960039	469.71240860899616	3444.0245900371747	-2307.448366136224	0.055284384148962654	0.07848645313288297	4.193990348750978E-11	0.030847581580376274	5.327175387877987E-10	0.2147859329379456	0.020904727216257264	0.06335856089583265	0.016385277409477893	0.03384924334070314	6.3029915860952304E-6	0.34599324703761897	0.2661749535468624	0.1497642753657734	0.2380675240497452	0.053883813205847224	0.7573526619257342	0.06469528671010888	0.01670121624715682	0.0966290874871828	0.29697633119920114	0.19068736576003228	0.18928098270943347	0.3230553203313332	0.11697018865407807	1.8065434447682813	462.56474032254283	-539.9907281505109	0.28436513794818863	0.19247542437854273	0.33568590783362223	0.1874735298396465	0.001145340482825801	8.410478201545937E-4	0.0010139162031112632	
4	-11924.556079348076	-11430.801092787104	-493.7549865609729	-1867.6128287954896	-7257.312506561675	493.72884243692783	3484.705488852068	-2305.875757429938	0.07131780392441883	0.06406434046182288	6.034534722479611E-11	0.030847581580376274	1.3152531291474682E-10	0.2147859329379456	0.024533874227359774	0.07299621573174596	0.011324235015845169	0.0297619902835033	6.3029915860952304E-6	0.34599324703761897	0.2661749535468624	0.15959246483380365	0.22823933458171497	0.053883813205847224	0.7573526619257342	0.09085273478252602	0.051830729097022916	0.055086791613235604	0.29697633119920114	0.19068736576003228	0.18928098270943347	0.3230553203313332	0.11697018865407807	1.8065434447682813	425.872753497857	-538.4522242166497	0.27891339228766415	0.19247542437854273	0.3411376534941467	0.1874735298396465	0.001145340482825801	8.410478201545937E-4	0.0010139162031112632	
5	-11924.556079348076	-11430.801092787104	-493.7549865609729	-1867.6128287954896	-7257.312506561675	493.72884243692783	3484.705488852068	-2305.875757429938	0.07131780392441883	0.06406434046182288	6.034534722479611E-11	0.030847581580376274	1.3152531291474682E-10	0.2147859329379456	0.024533874227359774	0.07299621573174596	0.011324235015845169	0.0297619902835033	6.3029915860952304E-6	0.34599324703761897	0.2661749535468624	0.15959246483380365	0.22823933458171497	0.053883813205847224	0.7573526619257342	0.09085273478252602	0.051830729097022916	0.055086791613235604	0.29697633119920114	0.19068736576003228	0.18928098270943347	0.3230553203313332	0.11697018865407807	1.8065434447682813	425.872753497857	-538.4522242166497	0.27891339228766415	0.19247542437854273	0.3411376534941467	0.1874735298396465	0.001145340482825801	8.410478201545937E-4	0.0010139162031112632	
6	-11926.425574309886	-11430.45990758042	-495.9656667294662	-1868.8365244482304	-7253.351865211863	516.0293441335982	3657.34873474709	-2308.271517920327	0.07131780392441883	0.06406434046182288	1.8174361952503607E-11	0.029647708890929058	5.250897670641229E-11	0.2147859329379456	0.024533874227359774	0.06389715987502377	0.02673557197569694	0.027979994901490637	4.038555916109818E-6	0.34599324703761897	0.27798525432784577	0.15857049271206827	0.21745100592246697	0.053883813205847224	0.7573526619257342	0.09085273478252602	0.03517614440688807	0.06264962752984456	0.29697633119920114	0.19068736576003228	0.18928098270943347	0.3230553203313332	0.11697018865407807	1.8065434447682813	455.53552010452336	-542.6493948528432	0.27891339228766415	0.19247542437854273	0.3411376534941467	0.1874735298396465	0.001145340482825801	8.410478201545937E-4	0.0010139162031112632	
7	-11926.425574309886	-11430.45990758042	-495.9656667294662	-1868.8365244482304	-7253.351865211863	516.0293441335982	3657.34873474709	-2308.271517920327	0.07131780392441883	0.06406434046182288	1.8174361952503607E-11	0.029647708890929058	5.250897670641229E-11	0.2147859329379456	0.024533874227359774	0.06389715987502377	0.02673557197569694	0.027979994901490637	4.038555916109818E-6	0.34599324703761897	0.27798525432784577	0.15857049271206827	0.21745100592246697	0.053883813205847224	0.7573526619257342	0.09085273478252602	0.03517614440688807	0.06264962752984456	0.29697633119920114	0.19068736576003228	0.18928098270943347	0.3230553203313332	0.11697018865407807	1.8065434447682813	455.53552010452336	-542.6493948528432	0.27891339228766415	0.19247542437854273	0.3411376534941467	0.1874735298396465	0.001145340482825801	8.410478201545937E-4	0.0010139162031112632	
8	-11926.425574309886	-11430.45990758042	-495.9656667294662	-1868.8365244482304	-7253.351865211863	516.0293441335982	3657.34873474709	-2308.271517920327	0.07131780392441883	0.06406434046182288	1.8174361952503607E-11	0.029647708890929058	5.250897670641229E-11	0.2147859329379456	0.024533874227359774	0.06389715987502377	0.02673557197569694	0.027979994901490637	4.038555916109818E-6	0.34599324703761897	0.27798525432784577	0.15857049271206827	0.21745100592246697	0.053883813205847224	0.7573526619257342	0.09085273478252602	0.03517614440688807	0.06264962752984456	0.29697633119920114	0.19068736576003228	0.18928098270943347	0.3230553203313332	0.11697018865407807	1.8065434447682813	455.53552010452336	-542.6493948528432	0.27891339228766415	0.19247542437854273	0.3411376534941467	0.1874735298396465	0.001145340482825801	8.410478201545937E-4	0.0010139162031112632	
9	-11922.97458216952	-11430.158531019604	-492.816051149915	-1867.1720226935035	-7253.2430717972875	511.4923610386337	3518.862805776124	-2309.7434365288136	0.07209815234760966	0.07449430991915666	8.089238547405296E-12	0.029551852609140995	3.264380090201522E-11	0.16094537490585503	0.020202072890234516	0.0681839757116275	0.01737153875139988	0.01787764313734346	6.119388601566178E-5	0.34599324703761897	0.24964496738054875	0.1528480856913041	0.25151369989052813	0.04585123221034759	0.7573526619257342	0.09412812901403561	0.040456618273484075	0.09438760687132113	0.3092982752558416	0.188349577352139	0.18695549827337635	0.3153966491186432	0.11697018865407807	1.8065434447682813	454.646178379404	-538.3542600282427	0.29728885476545386	0.15872104518984517	0.3521304964922718	0.1918596035524292	0.001145340482825801	8.410478201545937E-4	0.0010139162031112632	
